Study,Authors,Year (online),Year (print),Title,,Journal,Pub year IF,2017 IF,Average n,Effect type,Species,Climate (FishBase),Env cue/stimulus?,Cue/stimulus type,Behavioural metric,Life stage,ctrl.n,ctrl.mean,ctrl.var,ctrl.vartype,ctrl.sd,oa.n,oa.mean,oa.var,oa.vartype,oa.sd,lnRR,|lnRR|,Raw mean |lnRR|,Notes,Precise sample size description in text?,Sample size source
a56,Sampaio et al,2016,2016,"Habitat selection disruption and lateralization impairment of cryptic flatfish in a warm, acid, and contaminated ocean", ,Mar Biol,2.136,2.215,30,No,Solea senegalensis,Trop,No,-,Absolute lateralization,Juvenile,30,22.0310,4.6880,SE,14.8248,30,26.0940,5.0000,SE,15.8114,0.1693,0.1693,0.2269,Used absolute lateralization only; compared Ctrl to CO2 only,Y,"Lateralization - Provided in text: ""ten randomly chosen specimens per tank""; habitat selection: ""Ten randomly chosen specimens per tank were tested"""
a56,Sampaio et al,2016,2016,"Habitat selection disruption and lateralization impairment of cryptic flatfish in a warm, acid, and contaminated ocean", ,Mar Biol,2.136,2.215,,,Solea senegalensis,Trop,Yes,Habitat,Time in simple habitat,Juvenile,30,166.1880,7.6550,SE,41.9282,30,125.0400,19.4580,SE,106.5759,-0.2845,0.2845,,,,"Habitat selection - Provided in text: ""Ten randomly chosen specimens per tank were tested"""
a57,Silva et al,2016,2016,"Effects of ocean acidification on the swimming ability, development and biochemical responses of sand smelt larvae", ,Sci Tot Environ,4.900,4.610,40,No,Atherina presbyter,Subtrop,No,-,Swim speed,Larvae,40,154936.8750,25490.4463,SD,25490.4463,40,145751.8750,36812.3740,SD,36812.3740,-0.0611,0.0611,0.0374,"Used swim speed (um/s) from raw data on Pangea (https://doi.org/10.1594/PANGAEA.863138), not Ucrit reported in paper",Y,"Provided in text: ""A total of 120 individuals, 40 per treatment, with final total length (TL) sizes ranging between 10 mm to 21 mm, were tested."""
a57,Silva et al,2016,2016,"Effects of ocean acidification on the swimming ability, development and biochemical responses of sand smelt larvae", ,Sci Tot Environ,4.900,4.610,,,Atherina presbyter,Subtrop,No,-,Swim speed,Larvae,40,154936.8750,25490.4463,SD,25490.4463,40,157061.2500,25560.3603,SD,25560.3603,0.0136,0.0136,,,,
a58,Sundin & Jutfelt,2015,2016,9Ð28 d of exposure to elevated pCO2 reduces avoidance of predator odour but had no effect on behavioural lateralization or swimming activity in a temperate wrasse (Ctenolabrus rupestris), ,ICES J Mar Sci,2.626,2.906,17,Weak,Ctenolabrus rupestris,Temp,No,-,"Absolute lateralization, 9 days acclimation water",Juvenile,24,30.0000,24.3168,SD,24.3168,24,39.1666,23.2036,SD,23.2036,0.2666,0.2666,0.2029,Data for metrics other than lateralization are means and SD for individual time points (mins),Y,"Lateralisation - Provided in text: ""The tests were performed on two occasions, on exposure day 9 (N = 24 per treatment group) and exposure day 19 to test for effects of exposure duration (N = 23 control, 17 CO2, one highCO2 tank was excluded for technical reasons).""; ""A final lateralization test was performed on exposure day 21 (N = 18 control, 17 high CO2)"""
a58,Sundin & Jutfelt,2015,2016,9Ð28 d of exposure to elevated pCO2 reduces avoidance of predator odour but had no effect on behavioural lateralization or swimming activity in a temperate wrasse (Ctenolabrus rupestris), ,ICES J Mar Sci,2.626,2.906,,,Ctenolabrus rupestris,Temp,No,-,"Absolute lateralization, 19 days, acclimation water",Juvenile,23,29.5652,31.8346,SD,31.8346,17,16.4706,23.7016,SD,23.7016,-0.5850,0.5850,,Data for % time in cue are pooled across pre- and post-switch times,,Provided in figure captions for all other data
a58,Sundin & Jutfelt,2015,2016,9Ð28 d of exposure to elevated pCO2 reduces avoidance of predator odour but had no effect on behavioural lateralization or swimming activity in a temperate wrasse (Ctenolabrus rupestris), ,ICES J Mar Sci,2.626,2.906,,,Ctenolabrus rupestris,Temp,No,-,"Absolute lateralization, 21 days, control water",Juvenile,18,33.3900,6.9490,SD,6.9490,17,29.4920,7.2880,SD,7.2880,-0.1241,0.1241,,,,
a58,Sundin & Jutfelt,2015,2016,9Ð28 d of exposure to elevated pCO2 reduces avoidance of predator odour but had no effect on behavioural lateralization or swimming activity in a temperate wrasse (Ctenolabrus rupestris), ,ICES J Mar Sci,2.626,2.906,,,Ctenolabrus rupestris,Temp,No,-,Prop time swimming,Juvenile,16,0.9430,0.0310,SD,0.0310,11,0.9282,0.0213,SD,0.0213,-0.0158,0.0158,,,,
a58,Sundin & Jutfelt,2015,2016,9Ð28 d of exposure to elevated pCO2 reduces avoidance of predator odour but had no effect on behavioural lateralization or swimming activity in a temperate wrasse (Ctenolabrus rupestris), ,ICES J Mar Sci,2.626,2.906,,,Ctenolabrus rupestris,Temp,No,-,Swimming distance,Juvenile,16,1.5940,0.1770,SD,0.1770,11,2.0430,0.1739,SD,0.1739,0.2482,0.2482,,,,
a58,Sundin & Jutfelt,2015,2016,9Ð28 d of exposure to elevated pCO2 reduces avoidance of predator odour but had no effect on behavioural lateralization or swimming activity in a temperate wrasse (Ctenolabrus rupestris), ,ICES J Mar Sci,2.626,2.906,,,Ctenolabrus rupestris,Temp,Yes,Prey,% time in prey cue,Juvenile,16,42.3463,11.7622,SD,11.7622,15,50.6350,3.9943,SD,3.9943,0.1788,0.1788,,,,
a58,Sundin & Jutfelt,2015,2016,9Ð28 d of exposure to elevated pCO2 reduces avoidance of predator odour but had no effect on behavioural lateralization or swimming activity in a temperate wrasse (Ctenolabrus rupestris), ,ICES J Mar Sci,2.626,2.906,,,Ctenolabrus rupestris,Temp,Yes,Predator,% time in predator cue,Juvenile,16,36.1494,8.0602,SD,8.0602,15,36.0725,1.1690,SD,1.1690,-0.0021,0.0021,,,,
a59,Allan et al,2017,2017,Warming has a greater effect than elevated CO2 on predatorÐprey interactions in coral reef fish, ,Proc R Soc B,4.847,4.847,18,Weak,Pomacentrus wardi,Trop,Yes,Predator,Apparent looming threshold,Larvae,17,1.2770,0.2130,SE,0.8782,18,3.1910,1.4890,SE,6.3173,0.9158,0.9158,0.7101,Used control temperature only,Y,Provided in figure caption
a59,Allan et al,2017,2017,Warming has a greater effect than elevated CO2 on predatorÐprey interactions in coral reef fish, ,Proc R Soc B,4.847,4.847,,,Pomacentrus wardi,Trop,Yes,Predator,Escape distance,Larvae,17,0.2990,0.0360,SE,0.1484,18,0.3070,0.0360,SE,0.1527,0.0264,0.0264,,Capture Success and Direction Turned not used due to no variance associated with response variable,,
a59,Allan et al,2017,2017,Warming has a greater effect than elevated CO2 on predatorÐprey interactions in coral reef fish, ,Proc R Soc B,4.847,4.847,,,Pomacentrus wardi,Trop,Yes,Predator,Escape speed,Larvae,17,0.4160,0.0450,SE,0.1855,18,0.3310,0.0450,SE,0.1909,-0.2286,0.2286,,,,
a59,Allan et al,2017,2017,Warming has a greater effect than elevated CO2 on predatorÐprey interactions in coral reef fish, ,Proc R Soc B,4.847,4.847,,,Pomacentrus wardi,Trop,Yes,Predator,Reaction distance,Larvae,17,0.0820,0.0150,SE,0.0618,18,0.0760,0.0160,SE,0.0679,-0.0760,0.0760,,,,
a59,Allan et al,2017,2017,Warming has a greater effect than elevated CO2 on predatorÐprey interactions in coral reef fish, ,Proc R Soc B,4.847,4.847,,,Pseudochromis fuscus,Trop,Yes,Prey,Attack rate,Larvae,17,1.5760,0.0540,SE,0.2226,18,2.1200,0.5980,SE,2.5371,0.2965,0.2965,,,,
a59,Allan et al,2017,2017,Warming has a greater effect than elevated CO2 on predatorÐprey interactions in coral reef fish, ,Proc R Soc B,4.847,4.847,,,Pseudochromis fuscus,Trop,Yes,Prey,Predation rate,Larvae,17,0.0070,0.0080,SE,0.0330,18,0.1060,0.0600,SE,0.2546,2.7175,2.7175,,,,
a60,Castro et al,2017,2017,Painted Goby Larvae under High-CO2 Fail to Recognize Reef Sounds, ,PloS One,2.766,2.766,29,Strong,Pomatoschistus pictus,Temp,Yes,Auditory,"% time in reef recording, Fig 3",Larvae,30,80.2160,5.0360,SE,27.5833,28,28.0580,5.0360,SE,26.6480,-1.0504,1.0504,0.5402,,Y,Provided in figures
a60,Castro et al,2017,2017,Painted Goby Larvae under High-CO2 Fail to Recognize Reef Sounds, ,PloS One,2.766,2.766,,,Pomatoschistus pictus,Temp,Yes,Auditory,"% time in reef recording, Fig 4",Larvae,30,66.3460,4.8080,SE,26.3345,28,38.4620,6.0900,SE,32.2253,-0.5452,0.5452,,,,
a60,Castro et al,2017,2017,Painted Goby Larvae under High-CO2 Fail to Recognize Reef Sounds, ,PloS One,2.766,2.766,,,Pomatoschistus pictus,Temp,Yes,Auditory,"% time in offshore recording, Fig 5",Larvae,29,58.2130,5.7640,SE,31.0401,27,56.7720,6.9160,SE,35.9366,-0.0251,0.0251,,,,
a61,Cattano et al,2017,2017,Ocean acidification does not impair predator recognition but increases juvenile growth in a temperate wrasse off CO2 seeps, ,Mar Env Res,3.159,3.159,15,No,Symphodus ocellatus,Subtrop,Yes,Predator,"% time in predator cue, Fig 3",Larvae,19,25.1660,23.2320,IQR,17.2089,15,32.0090,23.9060,IQR,17.7081,0.2405,0.2405,0.1263,SD calcualted from IQR assuming normal distribution: SD = IQR/1.35,Y,"Fig 3 - Provided in text: ""Fifteen fish were used for each CO2/gabazine combination treatment, except for fish from Ambient pCO2 site not treated with gabazine (n = 19)."
a61,Cattano et al,2017,2017,Ocean acidification does not impair predator recognition but increases juvenile growth in a temperate wrasse off CO2 seeps, ,Mar Env Res,3.159,3.159,,,Symphodus ocellatus,Subtrop,Yes,Predator,"prop time in predator cue, Fig 4",Larvae,17,0.2856,0.2389,SD,0.2389,10,0.2822,0.1830,SD,0.5787,-0.0120,0.0120,,,,Fig 4 - Provided in figure caption.
a62,Ferrari et al ,2017,2017,Predation in High CO2 Waters: Prey Fish from High-Risk Environments are Less Susceptible to Ocean Acidification, ,Integr Comp Biol,2.751,2.751,25,Strong,Pomacentrus amboinensis,Trop,Yes,Prey,"Feeding strikes, low risk",Juvenile,25,37.5270,4.8000,SE,24.0000,25,46.9090,4.8000,SE,24.0000,0.2231,0.2231,0.1864,Considered both risk treatments,N,"Provided in text: ""One hundred fish were released and observed (N = 23Ð27/treatment)."". Used the highest value in the range provided in the text that did not exceed the total number of 100 fish. Since n = 27 for each group would = 108, we used n = 25"
a62,Ferrari et al ,2017,2017,Predation in High CO2 Waters: Prey Fish from High-Risk Environments are Less Susceptible to Ocean Acidification, ,Integr Comp Biol,2.751,2.751,,,Pomacentrus amboinensis,Trop,Yes,Prey+ Predator,"Feeding strikes, high risk",Juvenile,25,38.8370,4.5820,SE,21.4915,25,33.6000,3.7090,SE,17.3968,-0.1448,0.1448,,,,
a62,Ferrari et al ,2017,2017,Predation in High CO2 Waters: Prey Fish from High-Risk Environments are Less Susceptible to Ocean Acidification, ,Integr Comp Biol,2.751,2.751,,,Pomacentrus amboinensis,Trop,Yes,Prey,"Distance ventured, low risk",Juvenile,25,6.1450,0.8000,SE,4.0000,25,8.2910,1.3090,SE,6.5450,0.2995,0.2995,,,,
a62,Ferrari et al ,2017,2017,Predation in High CO2 Waters: Prey Fish from High-Risk Environments are Less Susceptible to Ocean Acidification, ,Integr Comp Biol,2.751,2.751,,,Pomacentrus amboinensis,Trop,Yes,Prey+ Predator,"Distance ventured, high risk",Juvenile,25,3.3180,0.5090,SE,2.3874,25,2.6010,0.4360,SE,2.0450,-0.2435,0.2435,,,,
a62,Ferrari et al ,2017,2017,Predation in High CO2 Waters: Prey Fish from High-Risk Environments are Less Susceptible to Ocean Acidification, ,Integr Comp Biol,2.751,2.751,,,Pomacentrus amboinensis,Trop,Yes,Prey,"Boldness, low risk",Juvenile,25,2.5460,0.0550,SE,0.2750,25,2.3780,0.0980,SE,0.4900,-0.0683,0.0683,,,,
a62,Ferrari et al ,2017,2017,Predation in High CO2 Waters: Prey Fish from High-Risk Environments are Less Susceptible to Ocean Acidification, ,Integr Comp Biol,2.751,2.751,,,Pomacentrus amboinensis,Trop,Yes,Prey+ Predator,"Boldness, high risk",Juvenile,25,1.4620,0.1420,SE,0.6660,25,1.6800,0.1420,SE,0.6660,0.1390,0.1390,,,,
a63,Goldenberg et al,2017,2017,Boosted food web productivity through ocean acidification collapses under warming, ,Glob Change Biol,8.997,8.997,21,No,Favonigobius lateralis,Temp,Yes,Prey,"Food search activity, absence",Adult,21,1.8400,0.3940,SE,1.8055,21,1.3470,0.2630,SE,1.2052,-0.3119,0.3119,0.4297,,N,"Provided in text and supplementary material. The number of juvenlies collected and placed in the mesocosm is provided in the text, and the number of dead fish is provided in ESM 1; however, the number of fish used in experiments out of total number of fish available is not given. We therefore used the highest number of fish per mesocosm from supplementary file: ""(based on n = 12 mesocosms, each represented by 5-7 fish)"" (3 mesocosms per treatment, n = 21 fish) "
a63,Goldenberg et al,2017,2017,Boosted food web productivity through ocean acidification collapses under warming, ,Glob Change Biol,8.997,8.997,,,Favonigobius lateralis,Temp,Yes,Prey,"Food search activity, presence",Adult,21,5.6200,0.7560,SE,3.4644,21,2.3660,0.6570,SE,3.0108,-0.8651,0.8651,,,,
a63,Goldenberg et al,2017,2017,Boosted food web productivity through ocean acidification collapses under warming, ,Glob Change Biol,8.997,8.997,,,Favonigobius lateralis,Temp,Yes,Prey,Predation rate,Adult,21,0.7330,0.0870,SE,0.1507,21,0.8200,0.1290,SE,0.2234,0.1122,0.1122,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,40,Strong,Acanthochromis polyacanthus,Trop,No,-,"Absolute lateralization, Fig 1, 1000 uatm ",Juvenile,60,38.1180,38.2500,IQR,28.3333,60,20.4710,38.2500,IQR,28.3333,-0.6217,0.6217,0.8103,Considered both stable and variable treatments,Y,Provided in figure captions
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Acanthochromis polyacanthus,Trop,No,-,"Absolute lateralization, Fig 1, 1000 +- 300 uatm",Juvenile,60,38.1180,38.2500,IQR,28.3333,60,28.9410,38.2500,IQR,28.3333,-0.2754,0.2754,,Used absolute lateralization only,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Acanthochromis polyacanthus,Trop,No,-,"Absolute lateralization, Fig 1, 1000 +- 500 uatm",Juvenile,60,38.1180,38.2500,IQR,28.3333,60,34.5880,38.7500,IQR,28.7037,-0.0972,0.0972,,SD calcualted from IQR assuming normal distribution: SD = IQR/1.35,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Amphiprion percula,Trop,Yes,Predator,"% time in cue, Fig 1, 1000 uatm",Juvenile,16,4.9410,7.5000,IQR,5.5556,16,57.1760,15.7500,IQR,11.6667,2.4486,2.4486,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Amphiprion percula,Trop,Yes,Predator,"% time in cue, Fig 1, 1000 +- 300 uatm",Juvenile,16,4.9410,7.5000,IQR,5.5556,16,26.8240,47.2500,IQR,35.0000,1.6917,1.6917,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Amphiprion percula,Trop,Yes,Predator,"% time in cue, Fig 1, 1000 +- 500 uatm",Juvenile,16,4.9410,7.5000,IQR,5.5556,16,29.6470,42.7500,IQR,31.6667,1.7918,1.7918,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Acanthochromis polyacanthus,Trop,No,-,"Absolute lateralization, Fig 2, 750 uatm",Juvenile,60,45.3490,18.7500,IQR,13.8889,60,27.9070,19.5000,IQR,14.4444,-0.4855,0.4855,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Acanthochromis polyacanthus,Trop,No,-,"Absolute lateralization, Fig 2, 700 +- 300 uatm",Juvenile,60,45.3490,18.7500,IQR,13.8889,60,41.1630,39.0000,IQR,28.8889,-0.0968,0.0968,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Acanthochromis polyacanthus,Trop,No,-,"Absolute lateralization, Fig 2, 1000 uatm",Juvenile,60,45.3490,18.7500,IQR,13.8889,60,27.2090,19.5000,IQR,14.4444,-0.5108,0.5108,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Acanthochromis polyacanthus,Trop,No,-,"Absolute lateralization, Fig 2, 1000 +- 300 uatm",Juvenile,60,45.3490,18.7500,IQR,13.8889,60,28.6050,19.5000,IQR,14.4444,-0.4608,0.4608,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Amphiprion percula,Trop,Yes,Predator,"% time in cue, Fig 2, 750 uatm",Juvenile,24,14.1610,39.5030,IQR,29.2615,24,26.8320,49.1390,IQR,36.3993,0.6391,0.6391,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Amphiprion percula,Trop,Yes,Predator,"% time in cue, Fig 2, 750 +- 300 uatm",Juvenile,24,14.1610,39.5030,IQR,29.2615,24,19.3790,43.9750,IQR,32.5741,0.3137,0.3137,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Amphiprion percula,Trop,Yes,Predator,"% time in cue, 1000 uatm",Juvenile,24,14.1610,39.5030,IQR,29.2615,24,45.4660,37.2670,IQR,27.6052,1.1665,1.1665,,,,
a64,Jarrold et al,2017,2017,Diel CO2 cycles reduce severity of behavioural abnormalities in coral reef fish under ocean acidification, ,Sci Rep,4.122,4.122,,,Amphiprion percula,Trop,Yes,Predator,"% time in cue, 1000 +- 300 uatm",Juvenile,24,14.1610,39.5030,IQR,29.2615,24,29.8140,49.1930,IQR,36.4393,0.7445,0.7445,,,,
a65,Kwan et al,2017,2017,CO2-induced ocean acidification does not affect individual or group behaviour in a temperate damselfish, ,R Soc Open Sci,2.504,2.504,9,No,Chromis punctipinnis,Subtrop,Yes,Light,"Fig 1, Time in dark zone, stable, January",Juvenile,15,624.3671,153.0121,SD,153.0121,16,675.7971,134.8369,SD,134.8369,0.0792,0.0792,0.0547,Considered stable and oscillating CO2,Y,"Light/dark preference - Provided in text:""...(January: n_=_15, 16, 16 and September: n_=_17, 17, 17; control, constant acidification, oscillating acidification, respectively)."""
a65,Kwan et al,2017,2017,CO2-induced ocean acidification does not affect individual or group behaviour in a temperate damselfish, ,R Soc Open Sci,2.504,2.504,,,Chromis punctipinnis,Subtrop,Yes,Light,"Fig 1, Time in dark zone, oscillating, January",Juvenile,15,624.3671,153.0121,SD,153.0121,16,629.9806,110.6711,SD,110.6711,0.0090,0.0090,,Data collected from raw data on Dryad: https://datadryad.org/resource/doi:10.5061/dryad.2m353/1,,"Group behaviours - Provided in text: ""Each shoal of five blacksmiths constituted one sample, and a total of six shoals per treatment were analysed"" and given in figure captions. "
a65,Kwan et al,2017,2017,CO2-induced ocean acidification does not affect individual or group behaviour in a temperate damselfish, ,R Soc Open Sci,2.504,2.504,,,Chromis punctipinnis,Subtrop,Yes,Light,"Fig 1, Time in dark zone, stable, September",Juvenile,17,488.2816,90.9296,SD,90.9296,17,469.1755,173.5717,SD,173.5717,-0.0399,0.0399,,,,Also provided in figures (individual data points) and in the raw data file on Dryad. 
